,Tag,Presence,Count,Median,Mean,Std,Min,Max,Classification
291,Headphones,False,524.0,226759.5,337252.7595419847,320944.463910453,15445.0,2594701.0,none
292,Hearing,True,2.0,234807.5,234807.5,217189.96916179164,81231.0,388384.0,none
293,Hearing,False,523.0,226848.0,337742.2848948375,321055.86404694756,15445.0,2594701.0,none
294,Helmet,True,1.0,891262.0,891262.0,,891262.0,891262.0,none
295,Helmet,False,524.0,226759.5,336293.06870229007,320035.26048639056,15445.0,2594701.0,none
296,High-visibility clothing,True,1.0,259094.0,259094.0,,259094.0,259094.0,none
297,High-visibility clothing,False,524.0,226759.5,337499.4961832061,320933.959700893,15445.0,2594701.0,none
298,Human,True,60.0,200710.0,300523.76666666666,316940.51836959145,16194.0,1685596.0,none
299,Human,False,465.0,236483.0,342101.9440860215,321150.64620728843,15445.0,2594701.0,none
300,Human body,True,2.0,681113.0,681113.0,774160.3030329054,133699.0,1228527.0,none
301,Human body,False,523.0,226848.0,336035.5717017208,318755.461624801,15445.0,2594701.0,none
302,Human settlement,True,1.0,312326.0,312326.0,,312326.0,312326.0,none
303,Human settlement,False,524.0,226759.5,337397.90839694656,320950.36785966984,15445.0,2594701.0,none
304,Idiophone,True,1.0,307963.0,307963.0,,307963.0,307963.0,none
305,Idiophone,False,524.0,226759.5,337406.23473282444,320949.65937038447,15445.0,2594701.0,none
306,Illustration,True,1.0,98450.0,98450.0,,98450.0,98450.0,none
307,Illustration,False,524.0,226893.5,337806.06870229007,320781.8624239454,15445.0,2594701.0,none
308,Indoor games and sports,True,1.0,767727.0,767727.0,,767727.0,767727.0,none
309,Indoor games and sports,False,524.0,226759.5,336528.822519084,320398.97807439644,15445.0,2594701.0,none
310,Infrastructure,True,2.0,462879.5,462879.5,357549.25101375894,210054.0,715705.0,none
311,Infrastructure,False,523.0,226848.0,336870.1166347992,320783.6718934017,15445.0,2594701.0,none
